age,juv_misd_count,juv_fel_count,priors_count,sex_encoded,c_charge_degree_encoded,c_charge_desc_encoded,is_recid
0.6538461538461539,0.0,0.0,0.0,0,0,0,0
0.20512820512820515,0.0,0.0,0.0,0,0,1,1
0.07692307692307696,0.0,0.0,0.09302325581395349,0,0,2,1
0.06410256410256412,0.07692307692307693,0.0,0.023255813953488372,0,0,3,0
0.3205128205128205,0.0,0.0,0.046511627906976744,0,1,4,0
0.33333333333333337,0.0,0.0,0.0,0,2,5,0
0.29487179487179493,0.0,0.0,0.32558139534883723,0,0,6,1
0.3205128205128205,0.0,0.0,0.06976744186046512,0,0,4,0
0.2692307692307693,0.0,0.0,0.0,1,2,5,0
0.025641025641025633,0.0,0.0,0.0,0,0,7,0
0.10256410256410256,0.0,0.0,0.0,1,0,7,0
0.038461538461538464,0.0,0.0,0.023255813953488372,0,3,8,1
0.11538461538461539,0.0,0.0,0.0,0,0,9,0
0.06410256410256412,0.0,0.0,0.06976744186046512,0,2,5,1
0.24358974358974358,0.0,0.0,0.0,1,2,5,0
0.051282051282051294,0.0,0.0,0.0,0,2,5,0
0.29487179487179493,0.0,0.0,0.0,0,0,10,0
0.3717948717948718,0.0,0.0,0.023255813953488372,1,0,4,1
0.16666666666666666,0.0,0.0,0.16279069767441862,0,0,11,1
0.24358974358974358,0.0,0.0,0.0,0,2,5,0
0.08974358974358973,0.0,0.0,0.06976744186046512,0,0,12,0
0.16666666666666666,0.0,0.0,0.13953488372093023,0,0,13,1
0.16666666666666666,0.0,0.0,0.11627906976744186,0,0,14,1
0.5897435897435898,0.0,0.0,0.3023255813953488,0,0,4,1
0.038461538461538464,0.0,0.0,0.023255813953488372,0,0,15,1
0.11538461538461539,0.0,0.0,0.0,0,2,16,1
0.038461538461538464,0.0,0.0,0.0,1,0,17,0
0.07692307692307696,0.0,0.0,0.046511627906976744,0,0,18,1
0.07692307692307696,0.0,0.0,0.023255813953488372,0,0,19,1
0.3076923076923077,0.0,0.0,0.023255813953488372,0,4,20,0
0.3205128205128205,0.0,0.0,0.023255813953488372,0,5,21,0
0.1794871794871795,0.0,0.0,0.0,0,2,5,0
0.46153846153846156,0.0,0.0,0.0,1,0,10,0
0.33333333333333337,0.0,0.0,0.18604651162790697,0,5,4,0
0.11538461538461539,0.0,0.0,0.18604651162790697,0,0,22,1
0.11538461538461539,0.0,0.0,0.18604651162790697,0,0,22,1
0.23076923076923075,0.0,0.0,0.06976744186046512,1,0,4,0
0.10256410256410256,0.0,0.0,0.11627906976744186,0,0,23,1
0.19230769230769232,0.0,0.0,0.0,0,0,24,1
0.19230769230769232,0.0,0.0,0.0,0,0,24,1
0.15384615384615383,0.0,0.0,0.20930232558139533,0,0,1,1
0.1794871794871795,0.0,0.0,0.09302325581395349,0,0,25,1
0.576923076923077,0.0,0.0,0.0,0,2,5,0
0.11538461538461539,0.0,0.0,0.046511627906976744,0,0,2,0
0.47435897435897434,0.0,0.0,0.0,0,0,4,0
0.1794871794871795,0.0,0.0,0.3488372093023256,0,0,26,0
0.2564102564102564,0.0,0.0,0.11627906976744186,0,0,27,0
0.4487179487179488,0.0,0.0,0.4418604651162791,0,0,28,0
0.39743589743589747,0.0,0.0,0.16279069767441862,0,0,29,1
0.10256410256410256,0.0,0.0,0.13953488372093023,0,5,30,0
0.19230769230769232,0.0,0.0,0.09302325581395349,1,2,5,1
0.07692307692307696,0.0,0.0,0.023255813953488372,0,2,5,1
0.20512820512820515,0.07692307692307693,0.1,0.4883720930232558,0,3,31,1
0.14102564102564105,0.0,0.0,0.0,0,2,32,0
0.038461538461538464,0.0,0.0,0.046511627906976744,1,3,4,0
0.42307692307692313,0.0,0.0,0.046511627906976744,0,2,33,0
0.14102564102564105,0.0,0.0,0.046511627906976744,0,2,34,1
0.08974358974358973,0.0,0.0,0.0,0,3,35,0
0.42307692307692313,0.0,0.0,0.16279069767441862,1,0,2,0
0.12820512820512822,0.0,0.0,0.18604651162790697,0,0,2,0
0.23076923076923075,0.0,0.0,0.5116279069767442,0,2,36,0
0.14102564102564105,0.0,0.0,0.0,0,0,37,1
0.14102564102564105,0.0,0.0,0.0,0,2,5,0
0.08974358974358973,0.0,0.0,0.20930232558139533,0,2,5,1
0.21794871794871792,0.0,0.05,0.3023255813953488,0,0,38,1
0.39743589743589747,0.0,0.0,0.0,0,2,39,0
0.20512820512820515,0.0,0.0,0.09302325581395349,0,5,40,1
0.14102564102564105,0.0,0.0,0.0,0,0,24,0
0.14102564102564105,0.0,0.0,0.023255813953488372,0,0,41,1
0.12820512820512822,0.0,0.0,0.0,1,0,12,0
0.42307692307692313,0.0,0.0,0.0,0,0,12,0
0.08974358974358973,0.0,0.0,0.0,0,0,2,0
0.3846153846153847,0.0,0.0,0.46511627906976744,0,0,4,1
0.19230769230769232,0.0,0.0,0.023255813953488372,0,0,42,0
0.576923076923077,0.0,0.0,0.023255813953488372,1,4,4,0
0.15384615384615383,0.0,0.0,0.06976744186046512,0,0,2,0
0.16666666666666666,0.0,0.0,0.3488372093023256,0,3,43,1
0.07692307692307696,0.0,0.0,0.046511627906976744,0,0,44,1
0.11538461538461539,0.0,0.0,0.0,0,0,11,0
0.1794871794871795,0.0,0.0,0.06976744186046512,0,0,24,0
0.15384615384615383,0.0,0.0,0.0,0,2,32,0
0.39743589743589747,0.0,0.0,0.09302325581395349,0,2,5,0
0.4487179487179488,0.0,0.0,0.18604651162790697,0,0,4,0
0.16666666666666666,0.0,0.0,0.0,1,2,5,0
0.21794871794871792,0.0,0.0,0.11627906976744186,0,0,13,0
